goos: linux
goarch: amd64
pkg: github.com/Overclock-Validator/narya-ed25519/ed25519
cpu: AMD Ryzen 7 9700X 8-Core Processor             
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=2        	   24763	     48461 ns/op	 169.04 MB/s	     41270 signatures/s	   1243136 table-bytes	        24.23 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=2        	   24766	     48459 ns/op	 169.05 MB/s	     41272 signatures/s	   1243136 table-bytes	        24.23 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=2        	   24766	     48460 ns/op	 169.05 MB/s	     41271 signatures/s	   1243136 table-bytes	        24.23 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=2        	   24775	     48462 ns/op	 169.04 MB/s	     41270 signatures/s	   1243136 table-bytes	        24.23 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   43953	     27278 ns/op	 600.64 MB/s	    146641 signatures/s	   1243136 table-bytes	         6.819 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   44013	     27270 ns/op	 600.80 MB/s	    146680 signatures/s	   1243136 table-bytes	         6.818 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   43975	     27268 ns/op	 600.85 MB/s	    146693 signatures/s	   1243136 table-bytes	         6.817 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   43981	     27273 ns/op	 600.74 MB/s	    146666 signatures/s	   1243136 table-bytes	         6.818 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   43980	     27268 ns/op	 600.85 MB/s	    146692 signatures/s	   1243136 table-bytes	         6.817 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   44022	     27260 ns/op	 601.02 MB/s	    146733 signatures/s	   1243136 table-bytes	         6.815 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   44016	     27263 ns/op	 600.95 MB/s	    146717 signatures/s	   1243136 table-bytes	         6.816 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   44011	     27273 ns/op	 600.75 MB/s	    146666 signatures/s	   1243136 table-bytes	         6.818 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   44001	     27270 ns/op	 600.82 MB/s	    146684 signatures/s	   1243136 table-bytes	         6.817 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=4        	   43995	     27274 ns/op	 600.71 MB/s	    146658 signatures/s	   1243136 table-bytes	         6.819 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23348	     51396 ns/op	 637.55 MB/s	    155653 signatures/s	   1243136 table-bytes	         6.425 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23353	     51383 ns/op	 637.72 MB/s	    155694 signatures/s	   1243136 table-bytes	         6.423 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23342	     51386 ns/op	 637.68 MB/s	    155683 signatures/s	   1243136 table-bytes	         6.423 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23340	     51406 ns/op	 637.44 MB/s	    155624 signatures/s	   1243136 table-bytes	         6.426 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23346	     51451 ns/op	 636.88 MB/s	    155487 signatures/s	   1243136 table-bytes	         6.431 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23347	     51407 ns/op	 637.42 MB/s	    155620 signatures/s	   1243136 table-bytes	         6.426 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23331	     51449 ns/op	 636.90 MB/s	    155494 signatures/s	   1243136 table-bytes	         6.431 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23338	     51388 ns/op	 637.66 MB/s	    155679 signatures/s	   1243136 table-bytes	         6.423 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23346	     51387 ns/op	 637.66 MB/s	    155680 signatures/s	   1243136 table-bytes	         6.423 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=8        	   23341	     51385 ns/op	 637.70 MB/s	    155688 signatures/s	   1243136 table-bytes	         6.423 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3055	    392463 ns/op	 667.95 MB/s	    163073 signatures/s	   1243136 table-bytes	         6.132 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3057	    392398 ns/op	 668.06 MB/s	    163100 signatures/s	   1243136 table-bytes	         6.131 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3056	    392484 ns/op	 667.91 MB/s	    163064 signatures/s	   1243136 table-bytes	         6.133 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3056	    392547 ns/op	 667.80 MB/s	    163038 signatures/s	   1243136 table-bytes	         6.134 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3056	    392393 ns/op	 668.06 MB/s	    163102 signatures/s	   1243136 table-bytes	         6.131 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3056	    392530 ns/op	 667.83 MB/s	    163045 signatures/s	   1243136 table-bytes	         6.133 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3056	    392529 ns/op	 667.83 MB/s	    163045 signatures/s	   1243136 table-bytes	         6.133 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3055	    392737 ns/op	 667.48 MB/s	    162959 signatures/s	   1243136 table-bytes	         6.137 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3052	    392928 ns/op	 667.16 MB/s	    162880 signatures/s	   1243136 table-bytes	         6.140 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
BenchmarkPublicR51CacheVerifyBatchStrict/msg=4096/n=64       	    3050	    392878 ns/op	 667.24 MB/s	    162901 signatures/s	   1243136 table-bytes	         6.139 us/signature	        64.00 warm-tables	       0 B/op	       0 allocs/op
PASS
ok  	github.com/Overclock-Validator/narya-ed25519/ed25519	219.640s
